CPRO,CPRO_NAME,ECONOMIC_SECTOR,YEAR,TOTAL
07,"Balears, Illes",Agricultura,2012,17.5
07,"Balears, Illes",Agricultura,2013,17.5
07,"Balears, Illes",Agricultura,2014,12.0
07,"Balears, Illes",Agricultura,2015,23.0
07,"Balears, Illes",Agricultura,2016,17.5
07,"Balears, Illes",Agricultura,2017,23.0
07,"Balears, Illes",Agricultura,2018,23.0
07,"Balears, Illes",Agricultura,2019,23.0
07,"Balears, Illes",Agricultura,2020,17.5
07,"Balears, Illes",Agricultura,2021,17.5
07,"Balears, Illes",Agricultura,2022,23.0
07,"Balears, Illes",Agricultura,2023,23.0
07,"Balears, Illes",Agricultura,2024,23.0
07,"Balears, Illes",Agricultura,2025,23.0
07,"Balears, Illes",Construcción,2008,23.0
07,"Balears, Illes",Construcción,2009,21.0
07,"Balears, Illes",Construcción,2010,23.0
07,"Balears, Illes",Construcción,2011,23.0
07,"Balears, Illes",Construcción,2012,23.0
07,"Balears, Illes",Construcción,2013,23.0
07,"Balears, Illes",Construcción,2014,19.25
07,"Balears, Illes",Construcción,2015,23.0
07,"Balears, Illes",Construcción,2016,23.0
07,"Balears, Illes",Construcción,2017,23.0
07,"Balears, Illes",Construcción,2018,23.0
07,"Balears, Illes",Construcción,2019,23.0
07,"Balears, Illes",Construcción,2020,23.0
07,"Balears, Illes",Construcción,2021,23.0
07,"Balears, Illes",Construcción,2022,23.0
07,"Balears, Illes",Construcción,2023,23.0
07,"Balears, Illes",Construcción,2024,23.0
07,"Balears, Illes",Construcción,2025,18.666666666666668
07,"Balears, Illes",Industria,2008,19.0
07,"Balears, Illes",Industria,2009,23.0
07,"Balears, Illes",Industria,2010,23.0
07,"Balears, Illes",Industria,2011,23.0
07,"Balears, Illes",Industria,2012,19.0
07,"Balears, Illes",Industria,2013,23.0
07,"Balears, Illes",Industria,2014,18.5
07,"Balears, Illes",Industria,2015,23.0
07,"Balears, Illes",Industria,2016,18.75
07,"Balears, Illes",Industria,2017,19.25
07,"Balears, Illes",Industria,2018,18.75
07,"Balears, Illes",Industria,2019,23.0
07,"Balears, Illes",Industria,2020,23.0
07,"Balears, Illes",Industria,2021,23.0
07,"Balears, Illes",Industria,2022,23.0
07,"Balears, Illes",Industria,2023,23.0
07,"Balears, Illes",Industria,2024,23.0
07,"Balears, Illes",Industria,2025,17.333333333333332
07,"Balears, Illes",Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2008,23.0
07,"Balears, Illes",Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2009,23.0
07,"Balears, Illes",Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2010,23.0
07,"Balears, Illes",Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2011,23.0
07,"Balears, Illes",Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2012,23.0
07,"Balears, Illes",Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2013,20.25
07,"Balears, Illes",Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2014,23.0
07,"Balears, Illes",Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2015,23.0
07,"Balears, Illes",Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2016,23.0
07,"Balears, Illes",Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2017,18.5
07,"Balears, Illes",Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2018,23.0
07,"Balears, Illes",Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2019,18.25
07,"Balears, Illes",Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2020,23.0
07,"Balears, Illes",Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2021,23.0
07,"Balears, Illes",Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2022,23.0
07,"Balears, Illes",Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2023,18.0
07,"Balears, Illes",Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2024,13.0
07,"Balears, Illes",Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2025,23.0
07,"Balears, Illes",Servicios,2008,59.75
07,"Balears, Illes",Servicios,2009,23.0
07,"Balears, Illes",Servicios,2010,35.25
07,"Balears, Illes",Servicios,2011,35.75
07,"Balears, Illes",Servicios,2012,23.0
07,"Balears, Illes",Servicios,2013,23.0
07,"Balears, Illes",Servicios,2014,36.25
07,"Balears, Illes",Servicios,2015,23.0
07,"Balears, Illes",Servicios,2016,23.0
07,"Balears, Illes",Servicios,2017,23.0
07,"Balears, Illes",Servicios,2018,23.0
07,"Balears, Illes",Servicios,2019,23.0
07,"Balears, Illes",Servicios,2020,23.0
07,"Balears, Illes",Servicios,2021,35.75
07,"Balears, Illes",Servicios,2022,23.0
07,"Balears, Illes",Servicios,2023,37.75
07,"Balears, Illes",Servicios,2024,23.0
07,"Balears, Illes",Servicios,2025,23.0
08,Barcelona,Agricultura,2008,28.0
08,Barcelona,Agricultura,2009,28.0
08,Barcelona,Agricultura,2010,28.0
08,Barcelona,Agricultura,2011,28.0
08,Barcelona,Agricultura,2012,28.0
08,Barcelona,Agricultura,2013,28.0
08,Barcelona,Agricultura,2014,28.0
08,Barcelona,Agricultura,2015,28.0
08,Barcelona,Agricultura,2016,28.0
08,Barcelona,Agricultura,2017,28.0
08,Barcelona,Agricultura,2018,28.0
08,Barcelona,Agricultura,2019,28.0
08,Barcelona,Agricultura,2020,28.0
08,Barcelona,Agricultura,2021,28.0
08,Barcelona,Agricultura,2022,28.0
08,Barcelona,Agricultura,2023,28.0
08,Barcelona,Agricultura,2024,28.0
08,Barcelona,Agricultura,2025,28.0
08,Barcelona,Construcción,2008,28.0
08,Barcelona,Construcción,2009,28.0
08,Barcelona,Construcción,2010,22.75
08,Barcelona,Construcción,2011,22.75
08,Barcelona,Construcción,2012,28.0
08,Barcelona,Construcción,2013,22.25
08,Barcelona,Construcción,2014,22.25
08,Barcelona,Construcción,2015,22.25
08,Barcelona,Construcción,2016,22.25
08,Barcelona,Construcción,2017,28.0
08,Barcelona,Construcción,2018,22.5
08,Barcelona,Construcción,2019,22.25
08,Barcelona,Construcción,2020,28.0
08,Barcelona,Construcción,2021,22.5
08,Barcelona,Construcción,2022,28.0
08,Barcelona,Construcción,2023,22.25
08,Barcelona,Construcción,2024,22.5
08,Barcelona,Construcción,2025,28.0
08,Barcelona,Industria,2008,28.0
08,Barcelona,Industria,2009,26.0
08,Barcelona,Industria,2010,25.5
08,Barcelona,Industria,2011,25.0
08,Barcelona,Industria,2012,28.0
08,Barcelona,Industria,2013,25.0
08,Barcelona,Industria,2014,25.0
08,Barcelona,Industria,2015,25.25
08,Barcelona,Industria,2016,28.0
08,Barcelona,Industria,2017,22.25
08,Barcelona,Industria,2018,25.25
08,Barcelona,Industria,2019,25.25
08,Barcelona,Industria,2020,28.0
08,Barcelona,Industria,2021,28.0
08,Barcelona,Industria,2022,25.0
08,Barcelona,Industria,2023,28.0
08,Barcelona,Industria,2024,28.0
08,Barcelona,Industria,2025,24.0
08,Barcelona,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2008,21.75
08,Barcelona,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2009,28.0
08,Barcelona,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2010,28.0
08,Barcelona,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2011,24.0
08,Barcelona,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2012,28.0
08,Barcelona,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2013,21.5
08,Barcelona,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2014,24.5
08,Barcelona,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2015,28.0
08,Barcelona,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2016,28.0
08,Barcelona,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2017,28.0
08,Barcelona,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2018,28.0
08,Barcelona,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2019,28.0
08,Barcelona,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2020,28.0
08,Barcelona,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2021,28.0
08,Barcelona,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2022,28.0
08,Barcelona,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2023,28.0
08,Barcelona,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2024,28.0
08,Barcelona,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2025,28.0
08,Barcelona,Servicios,2008,46.25
08,Barcelona,Servicios,2009,36.75
08,Barcelona,Servicios,2010,37.0
08,Barcelona,Servicios,2011,28.0
08,Barcelona,Servicios,2012,37.0
08,Barcelona,Servicios,2013,28.0
08,Barcelona,Servicios,2014,28.0
08,Barcelona,Servicios,2015,47.0
08,Barcelona,Servicios,2016,28.0
08,Barcelona,Servicios,2017,28.0
08,Barcelona,Servicios,2018,38.75
08,Barcelona,Servicios,2019,28.0
08,Barcelona,Servicios,2020,39.0
08,Barcelona,Servicios,2021,28.0
08,Barcelona,Servicios,2022,39.25
08,Barcelona,Servicios,2023,28.0
08,Barcelona,Servicios,2024,39.75
08,Barcelona,Servicios,2025,43.333333333333336
09,Burgos,Agricultura,2008,13.75
09,Burgos,Agricultura,2009,21.0
09,Burgos,Agricultura,2010,21.0
09,Burgos,Agricultura,2011,17.5
09,Burgos,Agricultura,2012,21.0
09,Burgos,Agricultura,2013,21.0
09,Burgos,Agricultura,2014,21.0
09,Burgos,Agricultura,2015,21.0
09,Burgos,Agricultura,2016,21.0
09,Burgos,Agricultura,2017,12.25
09,Burgos,Agricultura,2018,21.0
09,Burgos,Agricultura,2019,21.0
09,Burgos,Agricultura,2020,21.0
09,Burgos,Agricultura,2021,21.0
09,Burgos,Agricultura,2022,21.0
09,Burgos,Agricultura,2023,21.0
09,Burgos,Agricultura,2024,21.0
09,Burgos,Agricultura,2025,15.333333333333334
09,Burgos,Construcción,2008,21.0
09,Burgos,Construcción,2009,18.5
09,Burgos,Construcción,2010,18.0
09,Burgos,Construcción,2011,17.75
09,Burgos,Construcción,2012,18.0
09,Burgos,Construcción,2013,17.5
09,Burgos,Construcción,2014,21.0
09,Burgos,Construcción,2015,17.75
09,Burgos,Construcción,2016,21.0
09,Burgos,Construcción,2017,21.0
09,Burgos,Construcción,2018,21.0
09,Burgos,Construcción,2019,21.0
09,Burgos,Construcción,2020,21.0
09,Burgos,Construcción,2021,13.5
09,Burgos,Construcción,2022,21.0
09,Burgos,Construcción,2023,21.0
09,Burgos,Construcción,2024,21.0
09,Burgos,Construcción,2025,21.0
09,Burgos,Industria,2008,21.5
09,Burgos,Industria,2009,21.0
09,Burgos,Industria,2010,21.0
09,Burgos,Industria,2011,21.0
09,Burgos,Industria,2012,20.75
09,Burgos,Industria,2013,21.25
09,Burgos,Industria,2014,21.0
09,Burgos,Industria,2015,21.0
09,Burgos,Industria,2016,21.25
09,Burgos,Industria,2017,21.25
09,Burgos,Industria,2018,21.75
09,Burgos,Industria,2019,21.0
09,Burgos,Industria,2020,22.0
09,Burgos,Industria,2021,22.25
09,Burgos,Industria,2022,21.0
09,Burgos,Industria,2023,21.75
09,Burgos,Industria,2024,21.5
09,Burgos,Industria,2025,21.0
09,Burgos,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2008,21.0
09,Burgos,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2009,21.0
09,Burgos,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2010,17.5
09,Burgos,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2011,17.5
09,Burgos,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2012,21.0
09,Burgos,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2013,21.0
09,Burgos,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2014,21.0
09,Burgos,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2015,18.25
09,Burgos,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2016,17.0
09,Burgos,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2017,17.0
09,Burgos,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2018,21.0
09,Burgos,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2019,21.0
09,Burgos,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2020,21.0
09,Burgos,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2021,21.0
09,Burgos,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2022,21.0
09,Burgos,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2023,21.0
09,Burgos,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2024,21.0
09,Burgos,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2025,21.0
09,Burgos,Servicios,2008,21.0
09,Burgos,Servicios,2009,29.75
09,Burgos,Servicios,2010,21.0
09,Burgos,Servicios,2011,21.0
09,Burgos,Servicios,2012,21.0
09,Burgos,Servicios,2013,29.75
09,Burgos,Servicios,2014,21.0
09,Burgos,Servicios,2015,21.0
09,Burgos,Servicios,2016,21.0
09,Burgos,Servicios,2017,31.25
09,Burgos,Servicios,2018,30.25
09,Burgos,Servicios,2019,21.0
09,Burgos,Servicios,2020,21.0
09,Burgos,Servicios,2021,21.0
09,Burgos,Servicios,2022,21.0
09,Burgos,Servicios,2023,42.25
09,Burgos,Servicios,2024,21.0
09,Burgos,Servicios,2025,21.0
10,Cáceres,Agricultura,2008,12.5
10,Cáceres,Agricultura,2009,12.25
10,Cáceres,Agricultura,2010,12.0
10,Cáceres,Agricultura,2011,13.0
10,Cáceres,Agricultura,2012,12.5
10,Cáceres,Agricultura,2013,12.5
10,Cáceres,Agricultura,2014,13.0
10,Cáceres,Agricultura,2015,13.0
10,Cáceres,Agricultura,2016,12.0
10,Cáceres,Agricultura,2017,13.0
10,Cáceres,Agricultura,2018,12.25
10,Cáceres,Agricultura,2019,12.25
10,Cáceres,Agricultura,2020,13.0
10,Cáceres,Agricultura,2021,12.25
10,Cáceres,Agricultura,2022,13.0
10,Cáceres,Agricultura,2023,13.0
10,Cáceres,Agricultura,2024,11.75
10,Cáceres,Agricultura,2025,13.0
10,Cáceres,Construcción,2008,13.5
10,Cáceres,Construcción,2009,12.25
10,Cáceres,Construcción,2010,13.0
10,Cáceres,Construcción,2011,12.25
10,Cáceres,Construcción,2012,13.0
10,Cáceres,Construcción,2013,13.0
10,Cáceres,Construcción,2014,13.0
10,Cáceres,Construcción,2015,13.0
10,Cáceres,Construcción,2016,12.0
10,Cáceres,Construcción,2017,11.25
10,Cáceres,Construcción,2018,13.0
10,Cáceres,Construcción,2019,13.0
10,Cáceres,Construcción,2020,13.0
10,Cáceres,Construcción,2021,13.0
10,Cáceres,Construcción,2022,13.0
10,Cáceres,Construcción,2023,13.0
10,Cáceres,Construcción,2024,11.75
10,Cáceres,Construcción,2025,13.0
10,Cáceres,Industria,2008,12.5
10,Cáceres,Industria,2009,12.0
10,Cáceres,Industria,2010,13.0
10,Cáceres,Industria,2011,13.0
10,Cáceres,Industria,2012,13.0
10,Cáceres,Industria,2013,12.0
10,Cáceres,Industria,2014,13.0
10,Cáceres,Industria,2015,13.0
10,Cáceres,Industria,2016,13.0
10,Cáceres,Industria,2017,13.0
10,Cáceres,Industria,2018,13.0
10,Cáceres,Industria,2019,13.0
10,Cáceres,Industria,2020,13.0
10,Cáceres,Industria,2021,13.0
10,Cáceres,Industria,2022,13.0
10,Cáceres,Industria,2023,13.0
10,Cáceres,Industria,2024,13.0
10,Cáceres,Industria,2025,13.0
10,Cáceres,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2008,13.0
10,Cáceres,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2009,13.0
10,Cáceres,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2010,12.25
10,Cáceres,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2011,11.25
10,Cáceres,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2012,13.0
10,Cáceres,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2013,13.0
10,Cáceres,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2014,13.0
10,Cáceres,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2015,13.25
10,Cáceres,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2016,12.0
10,Cáceres,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2017,12.0
10,Cáceres,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2018,12.5
10,Cáceres,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2019,13.0
10,Cáceres,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2020,11.75
10,Cáceres,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2021,12.5
10,Cáceres,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2022,13.0
10,Cáceres,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2023,13.0
10,Cáceres,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2024,13.0
10,Cáceres,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2025,11.0
10,Cáceres,Servicios,2008,13.0
10,Cáceres,Servicios,2009,13.0
10,Cáceres,Servicios,2010,13.0
10,Cáceres,Servicios,2011,13.0
10,Cáceres,Servicios,2012,13.0
10,Cáceres,Servicios,2013,13.0
10,Cáceres,Servicios,2014,13.0
10,Cáceres,Servicios,2015,13.0
10,Cáceres,Servicios,2016,25.75
10,Cáceres,Servicios,2017,13.0
10,Cáceres,Servicios,2018,13.0
10,Cáceres,Servicios,2019,13.0
10,Cáceres,Servicios,2020,26.25
10,Cáceres,Servicios,2021,13.0
10,Cáceres,Servicios,2022,13.0
10,Cáceres,Servicios,2023,13.0
10,Cáceres,Servicios,2024,13.0
10,Cáceres,Servicios,2025,13.0
11,Cádiz,Agricultura,2008,16.0
11,Cádiz,Agricultura,2009,13.0
